0.22,0.060741,0.00646155,8.16057e-005,1.31836e-008,3.4414e-016,2.19648e-031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.23,0.067932,0.00832619,0.00014113,4.12182e-008,3.51681e-015,2.61271e-029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.24,0.0755395,0.010577,0.00023658,1.20838e-007,3.15402e-014,2.14739e-027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.25,0.0835571,0.0132606,0.00038527,3.33718e-007,2.50577e-013,1.41275e-025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.26,0.0919772,0.0164234,0.000610714,8.71688e-007,1.77802e-012,7.39759e-024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.27,0.100791,0.0201111,0.000943957,2.16118e-006,1.13497e-011,3.13022e-022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.28,0.109989,0.0243678,0.00142489,5.10185e-006,6.55921e-011,1.08419e-020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.29,0.119561,0.0292351,0.00210345,1.14995e-005,3.45132e-010,3.10893e-019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0.129495,0.0347512,0.0030405,2.48091e-005,1.66174e-009,7.45574e-018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.31,0.139779,0.0409505,0.00430836,5.13432e-005,7.35403e-009,1.50888e-016,3.43894e-032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.32,0.150401,0.0478627,0.00599077,0.000102129,3.00331e-008,2.59773e-015,1.87788e-029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.33,0.161348,0.055512,0.00818215,0.000195603,1.13589e-007,3.83204e-014,4.35728e-027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.34,0.172605,0.0639172,0.0109862,0.00036129,3.99136e-007,4.87486e-013,7.27225e-025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.35,0.184159,0.0730905,0.0145136,0.000644499,1.30676e-006,5.37899e-012,9.1142e-023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.36,0.195995,0.0830382,0.0188789,0.00111186,3.99651e-006,5.17492e-011,8.67664e-021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.37,0.208099,0.0937597,0.0241973,0.00185728,1.14441e-005,4.36115e-010,6.33354e-019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.38,0.220455,0.105248,0.0305799,0.00300746,3.07477e-005,3.23315e-009,3.57501e-017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.39,0.233048,0.117489,0.0381294,0.00472606,7.76599e-005,2.11657e-008,1.57244e-015,8.47976e-030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.4,0.245862,0.130464,0.0469362,0.00721492,0.00018471,1.22779e-007,5.4269e-014,1.06106e-026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.41,0.258883,0.144146,0.0570733,0.0107114,0.000414383,6.33096e-007,1.47899e-012,8.07208e-024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.42,0.272095,0.158505,0.0685931,0.0154808,0.000878207,2.9102e-006,3.20136e-011,3.87399e-021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.43,0.285481,0.173503,0.0815244,0.0218029,0.00176089,1.19577e-005,5.53343e-010,1.18495e-018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.44,0.299028,0.189099,0.0958704,0.0299546,0.00334561,4.40288e-005,7.67593e-009,2.33323e-016,1.95243e-031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.45,0.312719,0.205249,0.111608,0.0401885,0.00603278,0.000145628,8.58656e-008,2.98603e-014,3.61227e-027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.46,0.326539,0.221905,0.128686,0.0527107,0.0103422,0.000433736,7.7817e-007,2.50696e-012,2.602e-023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.47,0.340473,0.239015,0.147032,0.0676604,0.016888,0.00116624,5.73984e-006,1.39359e-010,8.21504e-020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.48,0.354506,0.256526,0.166546,0.085094,0.0263222,0.002839,3.46217e-005,5.17787e-009,1.15821e-016,5.32481e-032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.49,0.368624,0.274385,0.187113,0.104976,0.0392505,0.00627789,0.000171635,1.29868e-007,7.43782e-014,2.44011e-026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.5,0.382813,0.292537,0.208601,0.127178,0.0561351,0.012661,0.000703277,2.22257e-006,2.2229e-011,2.22358e-021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.51,0.397057,0.310926,0.230864,0.151484,0.077208,0.0233998,0.00239792,2.62662e-005,3.16653e-009,4.60236e-017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.52,0.411344,0.329498,0.253753,0.177609,0.102416,0.0398571,0.00686131,0.000217317,2.20925e-007,2.2842e-013,2.44082e-025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.53,0.425661,0.348201,0.277114,0.205211,0.13141,0.0629715,0.0166547,0.00127963,7.79073e-006,2.89513e-010,3.99812e-019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.54,0.439993,0.366983,0.300796,0.23392,0.16359,0.0929402,0.0347591,0.00547529,0.000144109,1.009e-007,4.94786e-014,1.19159e-026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.55,0.45433,0.385795,0.32465,0.263356,0.198174,0.1291,0.0633751,0.017491,0.00146217,1.05519e-005,5.51132e-010,1.50354e-018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.56,0.468657,0.404589,0.34854,0.29315,0.234299,0.17006,0.102745,0.0431698,0.00861043,0.000367274,6.79347e-007,2.32602e-012,2.72685e-023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.57,0.482965,0.423323,0.372337,0.322959,0.271106,0.214013,0.150847,0.0856815,0.0316525,0.00482276,0.000118173,7.16224e-008,2.63157e-014,3.55169e-027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.58,0.497242,0.441954,0.395927,0.352484,0.307823,0.259098,0.204157,0.142655,0.0793232,0.027968,0.00386001,7.71779e-005,3.10878e-008,5.04486e-015,1.30291e-028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.59,0.511476,0.460445,0.419208,0.381469,0.343805,0.303692,0.258875,0.207421,0.148751,0.0866206,0.0334206,0.00554541,0.000161488,1.38431e-007,1.01757e-013,5.50369e-026,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.6,0.525658,0.478762,0.442095,0.40971,0.378565,0.346572,0.311911,0.272737,0.227188,0.173955,0.11424,0.0558364,0.0150411,0.00118537,7.56959e-006,3.09408e-010,5.16961e-019,0,0,0,0,0,0,0,0,0,0,0,0,
0.61,0.539777,0.496874,0.464516,0.437055,0.411765,0.386951,0.361292,0.333531,0.302298,0.266011,0.222959,0.171885,0.113893,0.0564635,0.0156172,0.00129771,9.2215e-006,4.6684e-010,1.19649e-018,0,0,0,0,0,0,0,0,0,0,
0.62,0.553826,0.514754,0.486414,0.463397,0.443208,0.424431,0.406105,0.387457,0.367759,0.346221,0.321905,0.293647,0.26,0.219331,0.170383,0.114108,0.0575803,0.0164698,0.00146442,1.19315e-005,7.94352e-010,3.52095e-018,0,0,0,0,0,0,0,
0.63,0.567794,0.532378,0.507746,0.48867,0.472809,0.458907,0.4462,0.434167,0.422413,0.410605,0.398429,0.385554,0.371608,0.356138,0.338567,0.318145,0.293877,0.264475,0.228378,0.1841,0.131494,0.0749356,0.0273564,0.00401635,9.0731e-005,4.66676e-008,1.23485e-014,8.61092e-028,0,
0.64,0.581673,0.549726,0.528481,0.512847,0.500573,0.490481,0.481885,0.474352,0.467594,0.461406,0.455639,0.450177,0.444927,0.439811,0.434763,0.429717,0.424615,0.419395,0.413991,0.408332,0.402335,0.395905,0.388924,0.381248,0.372694,0.363027,0.351942,0.33903,0.323747,
0.65,0.595457,0.566782,0.5486,0.535927,0.526565,0.519369,0.513675,0.509071,0.505285,0.502127,0.499465,0.4972,0.495257,0.493579,0.492123,0.490854,0.489741,0.488764,0.487901,0.487139,0.486463,0.485863,0.485329,0.484852,0.484427,0.484047,0.483706,0.483402,0.483128,
0.66,0.609138,0.583532,0.568094,0.557933,0.550891,0.545844,0.542143,0.539384,0.537303,0.535719,0.534507,0.533573,0.532851,0.532292,0.531857,0.531519,0.531256,0.53105,0.53089,0.530764,0.530666,0.53059,0.53053,0.530483,0.530446,0.530417,0.530395,0.530377,0.530363,
0.67,0.62271,0.599966,0.586964,0.578905,0.573679,0.570195,0.567829,0.566204,0.565079,0.564295,0.563748,0.563364,0.563094,0.562905,0.562772,0.562678,0.562612,0.562565,0.562532,0.562509,0.562493,0.562481,0.562473,0.562468,0.562464,0.562461,0.562459,0.562457,0.562456,
0.68,0.636166,0.616076,0.605216,0.598895,0.595068,0.592699,0.591211,0.590269,0.589669,0.589286,0.589041,0.588884,0.588783,0.588718,0.588677,0.58865,0.588633,0.588622,0.588615,0.58861,0.588607,0.588606,0.588604,0.588604,0.588603,0.588603,0.588603,0.588602,0.588602,
0.69,0.649501,0.631858,0.622864,0.617962,0.615197,0.613609,0.612688,0.61215,0.611835,0.61165,0.611541,0.611477,0.61144,0.611418,0.611405,0.611397,0.611393,0.61139,0.611388,0.611387,0.611387,0.611387,0.611386,0.611386,0.611386,0.611386,0.611386,0.611386,0.611386,
0.7,0.66271,0.647311,0.639928,0.636168,0.634197,0.633149,0.632587,0.632285,0.632122,0.632034,0.631986,0.631961,0.631947,0.631939,0.631935,0.631933,0.631932,0.631931,0.631931,0.631931,0.631931,0.631931,0.631931,0.631931,0.631931,0.631931,0.631931,0.631931,0.631931,
0.71,0.67579,0.662433,0.656429,0.653579,0.652193,0.651512,0.651175,0.651008,0.650925,0.650883,0.650863,0.650853,0.650848,0.650845,0.650844,0.650843,0.650843,0.650843,0.650843,0.650843,0.650843,0.650843,0.650843,0.650843,0.650843,0.650843,0.650843,0.650843,0.650843,
0.72,0.688736,0.677229,0.672392,0.670258,0.669297,0.668861,0.668662,0.668572,0.66853,0.668511,0.668502,0.668498,0.668497,0.668496,0.668495,0.668495,0.668495,0.668495,0.668495,0.668495,0.668495,0.668495,0.668495,0.668495,0.668495,0.668495,0.668495,0.668495,0.668495,
0.73,0.701546,0.691702,0.687844,0.686267,0.685611,0.685336,0.685221,0.685173,0.685152,0.685144,0.68514,0.685139,0.685138,0.685138,0.685137,0.685137,0.685137,0.685137,0.685137,0.685137,0.685137,0.685137,0.685137,0.685137,0.685137,0.685137,0.685137,0.685137,0.685137,
0.74,0.714216,0.705859,0.702815,0.701664,0.701223,0.701053,0.700988,0.700962,0.700952,0.700949,0.700947,0.700947,0.700946,0.700946,0.700946,0.700946,0.700946,0.700946,0.700946,0.700946,0.700946,0.700946,0.700946,0.700946,0.700946,0.700946,0.700946,0.700946,0.700946,
0.75,0.726746,0.719707,0.717332,0.716504,0.716213,0.716109,0.716073,0.71606,0.716055,0.716054,0.716053,0.716053,0.716053,0.716053,0.716053,0.716053,0.716053,0.716053,0.716053,0.716053,0.716053,0.716053,0.716053,0.716053,0.716053,0.716053,0.716053,0.716053,0.716053,
0.76,0.739133,0.733256,0.731425,0.730838,0.730649,0.730587,0.730567,0.730561,0.730559,0.730558,0.730558,0.730558,0.730558,0.730558,0.730558,0.730558,0.730558,0.730558,0.730558,0.730558,0.730558,0.730558,0.730558,0.730558,0.730558,0.730558,0.730558,0.730558,0.730558,
0.77,0.751377,0.746515,0.745121,0.744712,0.744591,0.744555,0.744545,0.744542,0.744541,0.74454,0.74454,0.74454,0.74454,0.74454,0.74454,0.74454,0.74454,0.74454,0.74454,0.74454,0.74454,0.74454,0.74454,0.74454,0.74454,0.74454,0.74454,0.74454,0.74454,
0.78,0.763478,0.759495,0.758449,0.758169,0.758093,0.758073,0.758067,0.758066,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,0.758065,
0.79,0.775435,0.772208,0.771435,0.771246,0.7712,0.771189,0.771186,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,0.771185,
0.8,0.787251,0.784667,0.784104,0.78398,0.783953,0.783946,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,0.783945,
0.81,0.798927,0.796884,0.796482,0.796401,0.796385,0.796382,0.796382,0.796382,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,0.796381,
0.82,0.810463,0.808871,0.80859,0.808539,0.80853,0.808529,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,0.808528,
0.83,0.821864,0.820643,0.82045,0.820419,0.820414,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,0.820413,
0.84,0.833133,0.832212,0.832083,0.832065,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,0.832062,
0.85,0.844272,0.843592,0.843508,0.843497,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,0.843496,
0.86,0.855287,0.854795,0.854742,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,0.854736,
0.87,0.866181,0.865835,0.865803,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,0.8658,
0.88,0.876961,0.876725,0.876706,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,0.876704,
0.89,0.887632,0.887476,0.887466,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,0.887465,
0.9,0.898201,0.898102,0.898097,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,0.898096,
0.91,0.908674,0.908614,0.908612,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,0.908611,
0.92,0.919058,0.919025,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,0.919023,
0.93,0.929362,0.929345,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,0.929344,
0.94,0.939594,0.939586,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,0.939585,
0.95,0.949763,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,0.949759,
0.96,0.959877,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,0.959876,
0.97,0.969948,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,0.969947,
0.98,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,0.979984,
0.99,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,0.989998,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
