0.399,0.02
0.4,0
0.401,0.03
0.402,0.06
0.403,0.03
0.404,0
0.405,0.02
0.406,0.03
0.407,0.03
0.408,0
0.409,0.03
0.41,0.02
0.411,0.04
0.412,0.02
0.413,0.01
0.414,0.01
0.415,0.02
0.416,0
0.417,0.03
0.418,0.03
0.419,0.04
0.42,0.01
0.421,0.02
0.422,0.02
0.423,0.03
0.424,0.03
0.425,0.01
0.426,0.01
0.427,0.01
0.428,0
0.429,0
0.43,0
0.431,0.01
0.432,0.04
0.433,0
0.434,0.01
0.435,0
0.436,0.02
0.437,0.01
0.438,0.01
0.439,0.01
0.44,0.03
0.441,0.01
0.442,0
0.443,0.01
0.444,0
0.445,0.02
0.446,0.01
0.447,0
0.448,0.02
0.449,0.02
0.45,0.02
0.451,0.02
0.452,0.01
0.453,0.01
0.454,0.01
0.455,0.01
0.456,0
0.457,0.01
0.458,0.01
0.459,0.01
0.46,0
0.461,0
0.462,0
0.463,0.01
0.464,0
0.465,0
0.466,0.02
0.467,0
0.468,0
0.469,0
0.47,0
0.471,0.01
0.472,0
0.473,0
0.474,0.01
0.475,0
0.476,0.01
0.477,0.01
0.478,0.01
0.479,0
0.48,0.01
0.481,0.01
0.482,0.01
0.483,0
0.484,0
0.485,0.01
0.486,0
0.487,0
0.488,0
0.489,0
0.49,0
0.491,0
0.492,0
0.493,0
0.494,0
0.495,0.01
0.496,0
0.497,0
0.498,0
0.499,0
0.5,0
0.501,0.01
0.502,0
0.503,0.01
0.504,0.01
0.505,0
0.506,0
0.507,0
0.508,0.01
0.509,0
0.51,0.01
0.511,0.01
0.512,0
0.513,0
0.514,0
0.515,0
0.516,0.01
0.517,0
0.518,0
0.519,0
0.52,0.01
0.521,0
0.522,0
0.523,0
0.524,0
0.525,0
0.526,0
0.527,0
0.528,0
0.529,0.01
0.53,0
0.531,0.01
0.532,0
0.533,0.02
0.534,0.02
0.535,0
0.536,0
0.537,0.01
0.538,0
0.539,0.02
0.54,0.01
0.541,0.01
0.542,0
0.543,0.01
0.544,0
0.545,0
0.546,0
0.547,0.01
0.548,0.03
0.549,0
0.55,0
0.551,0.01
0.552,0.01
0.553,0.01
0.554,0
0.555,0
0.556,0.01
0.557,0
0.558,0
0.559,0.01
0.56,0
0.561,0.01
0.562,0.01
0.563,0.01
0.564,0.03
0.565,0.01
0.566,0
0.567,0.01
0.568,0
0.569,0
0.57,0
0.571,0.02
0.572,0.04
0.573,0
0.574,0
0.575,0
0.576,0
0.577,0.01
0.578,0
0.579,0.01
0.58,0
0.581,0.01
0.582,0.01
0.583,0
0.584,0
0.585,0.03
0.586,0.01
0.587,0
0.588,0
0.589,0.03
0.59,0.02
0.591,0.02
0.592,0.02
0.593,0.01
0.594,0
0.595,0.04
0.596,0.01
0.597,0.02
0.598,0.01
0.599,0.02
0.6,0.01
0.601,0.03
0.602,0.03
0.603,0.04
0.604,0.05
0.605,0.02
0.606,0.02
0.607,0.05
0.608,0.03
0.609,0.03
0.61,0.01
0.611,0.05
0.612,0.01
0.613,0.04
0.614,0.03
0.615,0.04
0.616,0
0.617,0.02
0.618,0.01
0.619,0.02
0.62,0.05
0.621,0.06
0.622,0.03
0.623,0.04
0.624,0.05
0.625,0.02
0.626,0.03
0.627,0.04
0.628,0.03
0.629,0.05
0.63,0.06
0.631,0.07
0.632,0.05
0.633,0.05
0.634,0.04
0.635,0.04
0.636,0.03
0.637,0.04
0.638,0.04
0.639,0.03
0.64,0.04
0.641,0.07
0.642,0.05
0.643,0.03
0.644,0.05
0.645,0.05
0.646,0.07
0.647,0.05
0.648,0.06
0.649,0.1
0.65,0.1
0.651,0.08
0.652,0.03
0.653,0.06
0.654,0.1
0.655,0.08
0.656,0.11
0.657,0.06
0.658,0.05
0.659,0.06
0.66,0.06
0.661,0.05
0.662,0.06
0.663,0.09
0.664,0.04
0.665,0.11
0.666,0.06
0.667,0.07
0.668,0.01
0.669,0.13
0.67,0.08
0.671,0.09
0.672,0.12
0.673,0.12
0.674,0.16
0.675,0.12
0.676,0.07
0.677,0.1
0.678,0.11
0.679,0.1
0.68,0.12
0.681,0.05
0.682,0.08
0.683,0.09
0.684,0.13
0.685,0.12
0.686,0.14
0.687,0.15
0.688,0.12
0.689,0.11
0.69,0.11
0.691,0.11
0.692,0.15
0.693,0.13
0.694,0.14
0.695,0.14
0.696,0.09
0.697,0.15
0.698,0.16
0.699,0.12
0.7,0.15
0.701,0.15
0.702,0.16
0.703,0.17
0.704,0.13
0.705,0.15
0.706,0.13
0.707,0.22
0.708,0.18
0.709,0.18
0.71,0.2
0.711,0.24
0.712,0.31
0.713,0.25
0.714,0.27
0.715,0.25
0.716,0.22
0.717,0.16
0.718,0.2
0.719,0.24
0.72,0.3
0.721,0.44
0.722,0.37
0.723,0.41
0.724,0.48
0.725,0.56
0.726,0.39
0.727,0.37
0.728,0.49
0.729,0.59
0.73,0.41
0.731,0.6
0.732,0.48
0.733,0.6
0.734,0.48
0.735,0.94
0.736,0.76
0.737,0.82
0.738,0.76
0.739,0.97
0.74,0.96
0.741,1.13
0.742,1.05
0.743,1.35
0.744,1.07
0.745,1.27
0.746,1.05
0.747,1.18
0.748,1.22
0.749,1.2
0.75,1.05
0.751,1.17
0.752,1.17
0.753,1.17
0.754,1.28
0.755,1.11
0.756,1.19
0.757,1.3
0.758,1.54
0.759,1.42
0.76,1.66
0.761,1.56
0.762,1.7
0.763,1.65
0.764,1.56
0.765,1.76
0.766,1.77
0.767,1.9
0.768,1.59
0.769,1.47
0.77,1.5
0.771,1.66
0.772,1.66
0.773,1.9
0.774,1.69
0.775,1.85
0.776,2.06
0.777,1.79
0.778,2.04
0.779,1.91
0.78,2.01
0.781,2.2
0.782,2.09
0.783,1.9
0.784,2.09
0.785,2.03
0.786,2.03
0.787,2.14
0.788,2.29
0.789,2.15
0.79,2.33
0.791,2
0.792,2.2
0.793,2.2
0.794,2.12
0.795,2.24
0.796,2.42
0.797,2.46
0.798,2.51
0.799,2.5
0.8,2.63
0.801,2.75
0.802,2.67
0.803,2.58
0.804,2.46
0.805,2.44
0.806,2.68
0.807,2.65
0.808,2.67
0.809,2.56
0.81,2.91
0.811,2.69
0.812,3.13
0.813,3.08
0.814,2.76
0.815,3.11
0.816,3.03
0.817,3.29
0.818,3.14
0.819,3.53
0.82,3.27
0.821,3.51
0.822,3.56
0.823,3.74
0.824,3.6
0.825,3.68
0.826,3.79
0.827,3.91
0.828,3.63
0.829,3.93
0.83,4.14
0.831,4.34
0.832,4.29
0.833,4.04
0.834,4.32
0.835,4.25
0.836,4.15
0.837,4.46
0.838,4.41
0.839,4.44
0.84,4.85
0.841,4.79
0.842,4.73
0.843,4.88
0.844,4.8
0.845,4.63
0.846,4.86
0.847,4.55
0.848,4.94
0.849,4.9
0.85,4.98
0.851,5.06
0.852,5.36
0.853,4.9
0.854,4.84
0.855,5.11
0.856,5.45
0.857,5.14
0.858,4.95
0.859,5.61
0.86,5.04
0.861,5.46
0.862,5.39
0.863,5.46
0.864,5.41
0.865,5.54
0.866,5.45
0.867,5.52
0.868,5.33
0.869,5.53
0.87,5.53
0.871,5.72
0.872,5.76
0.873,5.96
0.874,5.76
0.875,5.82
0.876,5.89
0.877,5.85
0.878,5.97
0.879,6.03
0.88,6.11
0.881,6.15
0.882,6.12
0.883,6.36
0.884,6.28
0.885,6.26
0.886,6.21
0.887,6.24
0.888,6.35
0.889,6.54
0.89,6.66
0.891,6.16
0.892,6.25
0.893,6.41
0.894,6.57
0.895,6.47
0.896,6.53
0.897,6.67
0.898,6.58
0.899,6.76
0.9,6.78
0.901,7.1
0.902,6.83
0.903,6.93
0.904,7.19
0.905,6.67
0.906,6.98
0.907,7.5
0.908,6.95
0.909,6.97
0.91,7.22
0.911,7.13
0.912,7.31
0.913,7.15
0.914,7.43
0.915,7.28
0.916,7.52
0.917,7.44
0.918,7.33
0.919,7.36
0.92,7.33
0.921,7.34
0.922,7.74
0.923,7.52
0.924,7.41
0.925,7.69
0.926,7.93
0.927,7.81
0.928,7.84
0.929,7.89
0.93,8.03
0.931,8.02
0.932,8.13
0.933,8.1
0.934,7.92
0.935,8.14
0.936,8.12
0.937,8.27
0.938,8.15
0.939,8.2
0.94,8.21
0.941,8.08
0.942,8.4
0.943,8.36
0.944,8.23
0.945,8.6
0.946,8.51
0.947,8.46
0.948,8.71
0.949,8.57
0.95,8.63
0.951,8.55
0.952,8.72
0.953,8.55
0.954,8.56
0.955,8.84
0.956,8.84
0.957,8.83
0.958,8.9
0.959,9
0.96,8.74
0.961,8.88
0.962,9
0.963,9.08
0.964,8.94
0.965,9.12
0.966,9.09
0.967,9
0.968,9.3
0.969,9.33
0.97,9.23
0.971,9.21
0.972,9.14
0.973,9.26
0.974,9.39
0.975,9.52
0.976,9.33
0.977,9.43
0.978,9.44
0.979,9.59
0.98,9.53
0.981,9.59
0.982,9.72
0.983,9.63
0.984,9.7
0.985,9.7
0.986,9.67
0.987,9.74
0.988,9.78
0.989,9.78
0.99,9.83
0.991,9.8
0.992,9.83
0.993,9.91
0.994,9.81
0.995,9.9
0.996,9.89
0.997,9.97
0.998,9.96
0.999,9.98
